image_path,class_name,file_extension,width,height
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0205.png,Water_Disaster,.png,589,589
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0206.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0207.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0208.png,Water_Disaster,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0209.png,Water_Disaster,.png,270,186
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0210.png,Water_Disaster,.png,720,720
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0211.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0212.png,Water_Disaster,.png,203,249
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0213.png,Water_Disaster,.png,508,508
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0214.png,Water_Disaster,.png,570,570
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0215.png,Water_Disaster,.png,1000,1000
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0216.png,Water_Disaster,.png,640,640
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0217.png,Water_Disaster,.png,638,638
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0218.png,Water_Disaster,.png,280,180
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0219.png,Water_Disaster,.png,302,167
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0220.png,Water_Disaster,.png,1072,1072
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0221.png,Water_Disaster,.png,1080,810
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0222.png,Water_Disaster,.png,612,612
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0223.png,Water_Disaster,.png,289,175
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0224.png,Water_Disaster,.png,259,194
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0225.png,Water_Disaster,.png,720,720
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0226.png,Water_Disaster,.png,293,172
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0227.png,Water_Disaster,.png,259,194
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0228.png,Water_Disaster,.png,1080,778
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0229.png,Water_Disaster,.png,460,460
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0230.png,Water_Disaster,.png,1080,810
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0231.png,Water_Disaster,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0232.png,Water_Disaster,.png,1080,810
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0233.png,Water_Disaster,.png,285,177
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0234.png,Water_Disaster,.png,468,468
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0235.png,Water_Disaster,.png,1080,719
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0236.png,Water_Disaster,.png,259,194
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0237.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0238.png,Water_Disaster,.png,720,720
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0239.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0240.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0241.png,Water_Disaster,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0242.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0243.png,Water_Disaster,.png,960,960
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0244.png,Water_Disaster,.png,600,600
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0245.png,Water_Disaster,.png,277,182
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0246.png,Water_Disaster,.png,276,182
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0247.png,Water_Disaster,.png,284,177
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0248.png,Water_Disaster,.png,500,500
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0249.png,Water_Disaster,.png,368,368
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0250.png,Water_Disaster,.png,640,640
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0251.png,Water_Disaster,.png,480,480
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0252.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0253.png,Water_Disaster,.png,384,131
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0254.png,Water_Disaster,.png,259,195
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0255.png,Water_Disaster,.png,1080,1350
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0256.png,Water_Disaster,.png,1080,1350
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0257.png,Water_Disaster,.png,800,800
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0258.png,Water_Disaster,.png,768,960
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0259.png,Water_Disaster,.png,960,960
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0260.png,Water_Disaster,.png,768,768
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0261.png,Water_Disaster,.png,640,640
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0262.png,Water_Disaster,.png,640,640
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0263.png,Water_Disaster,.png,608,608
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0264.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0265.png,Water_Disaster,.png,302,167
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0266.png,Water_Disaster,.png,1080,810
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0267.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0268.png,Water_Disaster,.png,480,270
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0269.png,Water_Disaster,.png,640,640
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0270.png,Water_Disaster,.png,608,608
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0271.png,Water_Disaster,.png,748,748
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0272.png,Water_Disaster,.png,728,728
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0273.png,Water_Disaster,.png,640,640
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0274.png,Water_Disaster,.png,249,202
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0275.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0276.png,Water_Disaster,.png,1080,608
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0277.png,Water_Disaster,.png,278,181
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0278.png,Water_Disaster,.png,500,500
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0279.png,Water_Disaster,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0280.png,Water_Disaster,.png,303,166
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0281.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0282.png,Water_Disaster,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0283.png,Water_Disaster,.png,612,612
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0284.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0285.png,Water_Disaster,.png,183,275
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0286.png,Water_Disaster,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0287.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0288.png,Water_Disaster,.png,299,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0289.png,Water_Disaster,.png,289,174
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0290.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0291.png,Water_Disaster,.png,590,590
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0292.png,Water_Disaster,.png,314,161
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0293.png,Water_Disaster,.png,1080,720
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0294.png,Water_Disaster,.png,259,194
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0295.png,Water_Disaster,.png,311,162
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0296.png,Water_Disaster,.png,636,635
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0297.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0298.png,Water_Disaster,.png,500,500
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0299.png,Water_Disaster,.png,500,500
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0300.png,Water_Disaster,.png,1080,719
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0301.png,Water_Disaster,.png,1080,809
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0302.png,Water_Disaster,.png,1080,720
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0303.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0304.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0305.png,Water_Disaster,.png,260,194
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0306.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0307.png,Water_Disaster,.png,720,406
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0308.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0309.png,Water_Disaster,.png,260,194
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0310.png,Water_Disaster,.png,301,167
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0311.png,Water_Disaster,.png,281,179
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0312.png,Water_Disaster,.png,1080,604
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0313.png,Water_Disaster,.png,265,190
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0314.png,Water_Disaster,.png,612,612
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0315.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0316.png,Water_Disaster,.png,318,159
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0317.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0318.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0319.png,Water_Disaster,.png,284,177
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0320.png,Water_Disaster,.png,768,768
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0321.png,Water_Disaster,.png,248,203
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0322.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0323.png,Water_Disaster,.png,640,601
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0324.png,Water_Disaster,.png,720,406
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0325.png,Water_Disaster,.png,640,640
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0326.png,Water_Disaster,.png,620,620
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0327.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0328.png,Water_Disaster,.png,442,442
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0329.png,Water_Disaster,.png,279,181
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0330.png,Water_Disaster,.png,299,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0331.png,Water_Disaster,.png,279,181
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0332.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0333.png,Water_Disaster,.png,259,194
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0334.png,Water_Disaster,.png,1080,810
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0335.png,Water_Disaster,.png,388,388
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0336.png,Water_Disaster,.png,259,194
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0337.png,Water_Disaster,.png,614,614
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0338.png,Water_Disaster,.png,474,474
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0339.png,Water_Disaster,.png,290,174
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0340.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0341.png,Water_Disaster,.png,286,176
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0342.png,Water_Disaster,.png,194,259
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0343.png,Water_Disaster,.png,277,182
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0344.png,Water_Disaster,.png,700,700
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0345.png,Water_Disaster,.png,1080,733
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0346.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0347.png,Water_Disaster,.png,276,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0348.png,Water_Disaster,.png,640,640
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0349.png,Water_Disaster,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0350.png,Water_Disaster,.png,299,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0351.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0352.png,Water_Disaster,.png,640,640
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0353.png,Water_Disaster,.png,640,640
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0354.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0355.png,Water_Disaster,.png,1080,895
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0356.png,Water_Disaster,.png,720,405
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0357.png,Water_Disaster,.png,1080,916
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0358.png,Water_Disaster,.png,291,173
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0359.png,Water_Disaster,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0360.png,Water_Disaster,.png,309,163
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0361.png,Water_Disaster,.png,720,405
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0362.png,Water_Disaster,.png,612,612
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0363.png,Water_Disaster,.png,275,184
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0364.png,Water_Disaster,.png,259,194
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0365.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0366.png,Water_Disaster,.png,284,177
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0367.png,Water_Disaster,.png,1080,809
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0368.png,Water_Disaster,.png,259,194
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0369.png,Water_Disaster,.png,600,600
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0370.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0371.png,Water_Disaster,.png,720,720
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0372.png,Water_Disaster,.png,365,365
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0373.png,Water_Disaster,.png,259,195
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0374.png,Water_Disaster,.png,259,194
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0375.png,Water_Disaster,.png,266,189
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0376.png,Water_Disaster,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0377.png,Water_Disaster,.png,1080,1113
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0378.png,Water_Disaster,.png,640,640
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0379.png,Water_Disaster,.png,900,900
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0380.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0381.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0382.png,Water_Disaster,.png,259,194
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0383.png,Water_Disaster,.png,320,320
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0384.png,Water_Disaster,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0385.png,Water_Disaster,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0386.png,Water_Disaster,.png,306,165
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0387.png,Water_Disaster,.png,612,765
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0388.png,Water_Disaster,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0389.png,Water_Disaster,.png,960,960
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0390.png,Water_Disaster,.png,276,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0391.png,Water_Disaster,.png,581,727
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0392.png,Water_Disaster,.png,1047,576
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0393.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0394.png,Water_Disaster,.png,460,460
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0395.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0396.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0397.png,Water_Disaster,.png,350,350
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0398.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0399.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0400.png,Water_Disaster,.png,318,159
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0401.png,Water_Disaster,.png,289,174
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0402.png,Water_Disaster,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0403.png,Water_Disaster,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0404.png,Water_Disaster,.png,420,120
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0405.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0406.png,Water_Disaster,.png,1080,641
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0407.png,Water_Disaster,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0408.png,Water_Disaster,.png,540,540
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0409.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0410.png,Water_Disaster,.png,700,700
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0411.png,Water_Disaster,.png,962,958
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0412.png,Water_Disaster,.png,299,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0413.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0414.png,Water_Disaster,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0415.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0416.png,Water_Disaster,.png,640,640
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0417.png,Water_Disaster,.png,768,768
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0418.png,Water_Disaster,.png,276,182
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0419.png,Water_Disaster,.png,400,400
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0420.png,Water_Disaster,.png,700,700
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0421.png,Water_Disaster,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0422.png,Water_Disaster,.png,640,640
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0423.png,Water_Disaster,.png,284,177
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0424.png,Water_Disaster,.png,750,750
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0425.png,Water_Disaster,.png,276,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0426.png,Water_Disaster,.png,225,225
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0427.png,Water_Disaster,.png,640,640
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0428.png,Water_Disaster,.png,322,156
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0429.png,Water_Disaster,.png,924,924
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0430.png,Water_Disaster,.png,1080,1350
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0431.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0432.png,Water_Disaster,.png,260,194
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0433.png,Water_Disaster,.png,299,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0434.png,Water_Disaster,.png,1080,1075
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0435.png,Water_Disaster,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0436.png,Water_Disaster,.png,259,194
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0437.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0438.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0439.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0440.png,Water_Disaster,.png,281,179
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0441.png,Water_Disaster,.png,720,720
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0442.png,Water_Disaster,.png,320,247
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0443.png,Water_Disaster,.png,640,427
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0444.png,Water_Disaster,.png,286,176
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0445.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0446.png,Water_Disaster,.png,750,563
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0447.png,Water_Disaster,.png,276,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0448.png,Water_Disaster,.png,428,428
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0449.png,Water_Disaster,.png,1080,809
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0450.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0451.png,Water_Disaster,.png,612,612
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0452.png,Water_Disaster,.png,307,164
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0453.png,Water_Disaster,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0454.png,Water_Disaster,.png,940,564
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0455.png,Water_Disaster,.png,1080,607
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0456.png,Water_Disaster,.png,259,194
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0457.png,Water_Disaster,.png,1000,1000
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0458.png,Water_Disaster,.png,600,600
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0459.png,Water_Disaster,.png,194,260
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0460.png,Water_Disaster,.png,612,612
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0461.png,Water_Disaster,.png,960,720
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0462.png,Water_Disaster,.png,612,612
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0463.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0464.png,Water_Disaster,.png,720,720
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0465.png,Water_Disaster,.png,540,540
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0466.png,Water_Disaster,.png,277,182
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0467.png,Water_Disaster,.png,236,213
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0468.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0469.png,Water_Disaster,.png,540,540
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0470.png,Water_Disaster,.png,262,192
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0471.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0472.png,Water_Disaster,.png,299,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0473.png,Water_Disaster,.png,640,640
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0474.png,Water_Disaster,.png,283,178
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0475.png,Water_Disaster,.png,612,765
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0476.png,Water_Disaster,.png,700,700
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0477.png,Water_Disaster,.png,300,168
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0478.png,Water_Disaster,.png,880,879
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0479.png,Water_Disaster,.png,720,720
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0480.png,Water_Disaster,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0481.png,Water_Disaster,.png,275,183
Comprehensive Disaster Dataset(CDD)/Water_Disaster/03_0482.png,Water_Disaster,.png,608,608
